duration,weighted_average_vote,weighted_non_us_voters_rating,weighted_us_voters_rating
109,7.0,6.382716049382716,5.9439550140581074
102,6.4,5.809803921568628,5.9
54,5.1,5.644019138755981,5.9
64,3.7,5.6291828793774314,5.81919770773639
148,7.8,7.354874892148404,7.662162162162162
99,6.8,6.1189424753050545,6.139775910364146
118,6.8,6.121631000578369,6.238902743142145
102,7.6,6.52227050516024,6.921453287197233
99,5.5,5.5792332268370615,5.775131348511383
105,6.7,5.752054794520547,6.128358208955225
90,5.8,5.7,5.890252707581228
91,4.9,5.656676272814601,5.849063670411986
130,7.6,6.278833107191316,5.921047526673133
82,7.1,5.979103282626101,5.956429942418427
89,6.4,5.767613132209405,6.073684210526316
68,7.1,5.843416370106762,5.954820415879017
93,4.4,5.6084112149532706,5.8585365853658535
80,6.4,5.828672427337,6.020049710024855
150,6.5,5.99367088607595,6.171232876712329
92,6.7,6.403791469194314,6.000149925037482
87,6.2,5.994069192751236,5.9385794995964485
91,5.7,5.68058017727639,5.861681487469685
89,6.3,5.740866290018832,5.937072743207713
99,7.1,5.806107566089334,5.908366533864542
106,7.3,6.146981627296588,6.482568807339449
117,8.3,7.566572637517631,6.9191089640365
100,6.4,5.822292993630573,5.91028403525955
74,7.6,6.160354118552733,5.919607843137255
110,6.3,5.761787905346188,5.917460317460318
154,6.8,6.4563573883161505,6.381655391961798
132,7.3,5.844986449864499,5.929227761485826
81,6.3,5.760730593607305,5.897433366238895
135,6.2,5.856046065259117,6.157522123893806
90,4.8,5.580392156862745,5.875945683802135
107,6.0,5.721189591078067,5.8999999999999995
110,6.0,5.730215827338129,5.901671583087513
111,6.7,5.753647276084949,5.916600790513835
95,6.2,5.754278305963699,5.90544015825915
111,7.4,7.061084529505583,6.115755627009646
97,5.5,5.644498777506112,5.894985250737463
79,7.5,6.1832479882955385,5.995505617977528
77,3.1,5.50188679245283,5.761654135338347
84,5.4,5.631914893617021,5.802343159486017
78,5.7,5.605764145954522,5.808166576527853
145,6.5,5.776114081996435,5.902439024390244
91,7.0,6.0144048521607285,5.920272904483431
116,7.3,6.604761904761904,6.8789857589440775
114,7.2,5.848211243611584,6.442424242424243
90,5.3,5.675285171102662,5.880769230769231
67,7.5,6.608934388087484,6.33532979529947
117,7.6,7.373728712635465,7.15962173521465
120,7.3,6.829688418577307,6.242857142857143
81,4.4,5.331382978723404,5.136639118457301
86,6.1,5.770642201834862,5.956061908856407
94,6.0,5.732381801962533,5.872762645914397
90,6.5,6.064911440880804,6.180340969632391
117,6.4,5.923485364193329,5.954874892148404
80,6.8,5.8125673249551175,5.9403100775193804
74,8.1,7.174431160817586,6.167697594501718
84,5.7,5.689753320683113,5.880342651036971
89,6.2,5.760916442048518,5.902392821535394
63,3.7,5.5850141376060325,5.789077212806026
92,5.7,5.693023255813953,5.894422310756973
100,4.9,5.651466414380322,5.879150579150579
62,5.9,5.775930521091811,5.928876244665718
99,6.1,5.740034662045061,5.980888516345348
104,6.0,5.722299922299922,5.942660550458716
88,4.4,5.599531396438613,5.858778625954199
96,4.2,5.450511945392492,5.654784081287045
96,6.3,5.7700729927007295,5.903343166175024
84,6.1,5.878147847278635,6.057954545454546
73,5.8,5.702439024390244,5.893283582089552
60,3.0,5.322222222222222,5.602643171806168
112,8.0,7.713930348258707,7.829895641497852
81,3.7,5.433333333333333,5.540689089417556
188,6.7,6.510354636829129,6.44594807238395
104,4.4,5.523487544483986,5.820408163265307
100,7.0,6.725682742591517,6.171686746987953
94,4.5,5.659223300970874,5.849425287356322
106,6.9,5.913919413919414,6.3986557568673295
118,7.4,6.690403744880046,7.271243473216012
99,7.2,5.812058023572076,5.900299102691925
103,6.6,6.171763938702314,6.461654135338346
87,5.9,5.680515297906602,5.968766404199475
100,5.5,5.618060200668896,5.85706940874036
94,6.1,5.714163090128755,5.946192893401015
87,5.5,5.686393289841566,5.840917107583774
96,5.4,5.696246390760346,5.796510705789057
91,4.7,5.637735849056604,5.785972850678734
80,7.4,6.052922837100546,5.9525505293551495
97,7.0,6.357072205736895,6.109815950920246
80,5.6,5.647687172150691,5.76260601387818
105,7.3,5.857117278424351,5.950574712643679
140,8.3,7.195580554439533,6.456982823002241
92,6.8,5.780882352941177,5.913902681231381
90,7.2,7.018621523579203,6.222556390977443
116,7.4,6.975742450711255,6.624324324324324
116,6.6,5.83993399339934,5.934749034749035
95,4.8,5.595952161913524,5.842115027829314
91,7.0,6.186486486486487,6.1454545454545455
99,7.1,5.907495741056218,5.905133267522212
84,5.5,5.65045871559633,5.853807106598985
110,7.7,7.575706431402634,7.942869579411284
130,6.9,6.145238095238096,6.41768131286395
116,6.3,5.785561115082202,6.052781211372064
83,6.5,6.177141037886024,6.268160741885627
80,6.6,5.903187250996016,5.9
90,5.5,5.641880341880341,5.9046875
105,7.1,6.0448199853049225,6.069032830523514
90,6.2,5.7371335504886005,5.969148056244831
103,7.1,6.211165048543689,6.23455098934551
91,5.7,5.645901639344263,5.88130081300813
85,7.1,5.830837004405286,5.957692307692308
74,5.9,5.6571428571428575,5.945173745173745
92,6.2,5.74995499549955,5.906576402321083
191,7.4,5.783303085299456,6.161538461538461
92,6.6,5.819427580225499,5.916909620991254
87,7.6,7.293142246527124,7.749714457469191
84,6.0,5.7,5.905033238366572
95,6.7,6.102762430939227,5.96685552407932
45,6.6,5.755432780847146,5.907135777998018
90,6.1,5.747908745247148,5.925783972125435
112,7.1,6.633182844243793,6.336155315085932
89,5.3,5.68572806171649,5.842495479204341
90,6.5,5.78675799086758,5.89704433497537
78,3.1,4.578050275904353,4.435867190913062
98,6.1,5.70412272291467,5.9
118,6.6,6.195858850976962,6.4026022304832715
133,7.6,7.184044233807267,7.359284497444634
85,6.0,5.7613365155131255,5.938969404186796
110,7.5,6.003122432210353,5.912698412698413
96,7.1,5.715157116451017,6.1394557823129245
110,6.8,5.7804878048780495,5.900793650793651
99,6.6,5.795640326975477,6.418934299017072
89,6.7,5.870160608622148,5.917374517374518
115,7.0,6.055232558139535,5.98675799086758
97,5.4,5.6859866539561486,5.857894736842106
92,6.3,5.926925177498635,6.06688874083944
93,6.1,5.721964782205746,5.9464074387151316
97,7.5,7.170390038454495,6.8927893738140416
108,5.8,5.700000000000001,5.8991008991009
168,7.2,5.994212218649518,5.956356736242884
85,6.5,5.7913746630727765,5.920410065237652
93,7.1,6.679802955665025,6.676420755382986
88,7.4,6.588607594936709,6.35397489539749
70,5.0,5.615956482320943,5.79155672823219
125,7.0,6.794323144104803,6.376506267691063
113,5.6,5.679589934762349,5.801204819277109
83,4.9,5.426640926640927,5.572155117609664
153,6.7,5.762011173184358,5.920533070088845
95,7.5,6.877566539923954,6.173692679002414
84,7.9,6.4411140583554385,5.9452991452991455
183,8.0,7.716224552745219,7.5260663507109005
111,6.5,5.789520426287744,5.9337824831568815
94,6.9,6.264980544747081,6.350673989016476
87,6.1,5.7,5.929241877256318
176,7.4,5.844444444444444,5.92608695652174
88,5.2,5.6617977528089884,5.877714825306893
114,6.9,6.358658115441539,6.28512585812357
95,6.2,5.71640625,5.908675799086758
100,6.0,5.733699633699634,5.906243805748266
78,5.9,5.733993399339934,5.9502081598667775
85,4.1,5.553930530164534,5.70857908847185
100,6.6,5.7584837545126355,5.953030303030304
90,6.8,5.850905953408111,5.90552268244576
96,6.3,5.91439588688946,5.9742663656884885
90,2.8,4.6933554817275756,4.559292035398229
103,4.7,5.647457627118643,5.801869158878505
124,6.8,5.961032863849765,5.931423113658071
83,6.2,5.73142345568487,5.989827727645611
93,6.3,5.768599834299918,5.895256916996048
94,6.6,5.841563786008231,6.052226720647774
120,7.2,6.736321483771253,6.54003733084461
92,5.8,5.691911764705883,5.909756097560975
91,7.0,6.121027721433401,6.0525409130060295
130,7.2,7.133575414046586,6.984248094916562
139,7.8,7.567847291557375,7.9462103942009685
89,7.0,6.711439346323068,6.901698026617715
70,5.5,5.693808630393996,5.894866732477789
102,7.5,7.185314685314686,6.704589707927678
93,6.6,5.764838990426458,6.111854951185496
95,3.9,5.543317972350231,5.739855072463769
105,6.7,6.140112416964742,5.968901303538176
102,6.4,5.772794117647059,5.889328063241107
98,8.1,6.690722254844392,6.284929225645295
91,6.4,5.7,6.058173784977909
189,7.8,6.549255509231686,6.044066237350506
100,6.3,5.754576856649395,5.912598425196851
105,6.6,5.8417860151642795,5.910029498525074
118,6.7,5.937037037037038,6.3443037974683545
85,4.3,5.603538175046555,5.769713758079409
84,6.5,6.601226993865031,5.098045430533546
80,6.5,5.743413729128015,5.920568070519099
93,7.1,6.604141291108405,6.5048128342246
90,7.2,6.689442815249267,6.618734793187349
95,5.1,5.392368839427663,5.60768782760629
170,7.8,7.641098512737447,7.816950419400382
90,7.3,6.808763693270736,6.871341090018371
90,2.5,5.314713896457765,5.453191489361703
92,8.4,6.499445983379502,5.935103244837759
123,6.4,5.720849420849421,5.9309963099631
101,6.6,5.959021406727828,6.017684887459807
65,5.0,5.647457627118643,5.806090026478376
86,6.4,5.965487274984482,6.120733249051833
125,7.6,7.239810426540284,7.232750054007345
83,6.7,6.1019369120088545,6.169496021220159
90,7.4,6.48092042186002,6.844893111638955
85,6.4,5.713084112149533,5.9000999000999
85,6.8,5.725117150890347,5.937216189536032
105,7.0,6.02316384180791,6.076081200353045
95,8.0,6.11431870669746,6.845465253239104
99,6.8,5.827467811158798,5.98421052631579
99,6.8,5.839929328621908,5.891133004926109
100,6.7,5.923505976095617,6.073684210526316
70,5.1,5.597280145058931,5.869299820466786
105,6.3,5.696805421103582,5.94640522875817
83,7.2,5.7786293958521195,6.273607038123168
103,8.0,7.731872231289345,7.567634342186535
96,6.3,5.964053751399776,6.06303317535545
130,7.1,6.029172714078374,6.014958448753463
154,8.2,6.761565017261219,6.071846435100549
82,4.9,5.436675020885547,5.605245460659045
83,7.3,5.808432630614115,5.911940298507463
90,5.6,5.681679389312978,5.903846153846154
91,7.8,7.530004249893754,7.750182858960089
110,6.4,6.247594165033747,6.154174261757199
101,6.3,5.924517906336089,6.0882793017456365
113,7.5,7.137243047158403,6.645093105183694
99,8.0,7.9755084655521244,7.936166332299836
97,5.8,5.711426040744021,5.882149362477231
100,6.1,5.775850891410049,5.890335305719922
110,5.6,5.678571428571429,5.915972894482091
89,5.8,5.6909090909090905,5.9082272282076405
107,5.7,5.690744101633394,5.848588410104012
108,5.7,5.7,5.868181818181819
70,7.1,5.829582577132486,5.909163346613546
166,7.6,5.897150489759573,5.910671936758894
94,6.0,5.723943661971831,5.914529914529915
118,7.2,6.345299145299146,6.484149184149185
105,7.4,6.068778280542986,5.910609037328095
87,5.9,5.7,5.9183006535947715
73,3.7,5.641715399610137,5.722058823529412
96,6.6,5.817391304347826,5.910894941634242
91,5.6,5.677478344562079,5.904761904761905
101,5.9,5.6690036900369005,5.9280057595392375
107,6.6,6.114519906323185,6.145159194282002
123,6.5,6.047899159663865,6.412849964106246
110,6.5,5.9702983138780805,6.529160397231418
110,5.7,5.714965986394558,5.8640845070422545
101,6.1,5.747061937533086,6.0425196850393705
110,7.4,6.20952380952381,6.040506329113924
93,6.7,6.057085020242914,6.505304518664047
238,7.5,6.5049751243781095,6.092240627724499
81,2.7,3.4218451749734893,3.1877114870881567
118,5.9,5.758557284299859,5.8820136852394915
107,6.7,5.8371872303710095,5.918897637795276
121,7.6,7.044281953787657,7.136619718309859
95,5.8,5.728673323823109,5.877881619937694
90,5.4,5.66116035455278,5.840140845070423
118,7.9,7.077046548956661,6.659543817527011
88,7.2,6.909189608375339,6.79158027018536
100,7.0,6.44979305953518,6.760959135427221
118,7.9,7.325187406296853,7.64735516372796
110,6.5,6.106299212598426,6.259903961584634
94,6.7,5.785086916742909,6.057429718875502
102,7.5,7.267961165048544,7.450485167729416
93,6.0,5.720930232558139,5.901380670611441
94,4.2,5.615708812260537,5.83960113960114
81,3.1,5.538388625592417,5.827659574468085
70,6.8,5.867005937234945,5.9310009718173
99,6.8,6.093513166345536,5.907317073170732
91,5.3,5.669541778975741,5.793240901213172
141,8.2,7.698193496587715,7.376315789473684
88,4.2,5.552767527675277,5.817769376181475
81,6.9,6.435278514588859,6.750247741183329
88,6.1,5.716943521594684,5.969406392694064
82,5.6,5.675737392959087,5.916858237547893
78,2.1,3.9000000000000004,3.4810895992796036
90,5.1,5.6124234470691166,5.870406189555126
93,6.8,6.341666666666667,6.511630887536047
98,6.0,5.749737039819685,5.952475247524752
89,6.6,5.824137931034483,6.08301329394387
147,8.5,8.196509863429439,8.048529411764706
68,4.3,5.668239921337266,5.694539249146759
75,2.8,5.546768060836502,5.7951690821256046
88,5.1,5.610479573712256,5.869483568075117
85,5.7,5.691324200913241,5.891491308325709
97,8.0,7.474285714285715,6.856703182055295
99,6.7,5.915686274509804,6.0843393148450255
103,6.6,5.895313681027966,6.051175993511761
94,6.4,5.7854202401372214,5.928751210067764
94,7.7,6.78032786885246,6.728077753779697
70,5.6,5.68116213683224,5.885910652920962
91,6.5,5.730655586334256,5.990780141843972
90,4.9,5.606713780918728,5.890513833992095
82,5.1,5.511720698254365,5.459887583035259
72,5.9,5.713569576490925,5.876834659593281
105,4.7,5.314628149969269,5.867117988394584
92,6.4,5.964676616915423,5.896463654223969
90,4.7,5.542587832047986,5.842507068803017
80,6.9,5.881324278438031,5.9460348162475825
120,7.0,6.748062015503876,6.638276882604407
96,5.6,5.691575091575092,5.89641076769691
90,6.0,5.724715162138476,5.908955223880597
115,6.1,5.735915492957746,5.911650485436893
94,4.6,5.622001888574127,5.882261208576998
102,6.5,5.71467576791809,6.148957464553796
115,6.7,6.2697074010327025,6.003623188405798
83,5.9,5.762490622655664,5.9589995899959
109,7.7,6.065737051792828,5.946341463414634
83,5.7,5.6643385373870165,5.9
86,6.9,6.571448772335775,6.841567045945556
95,7.3,6.709594095940959,6.379292929292929
105,5.6,5.672711571675302,5.880373831775701
95,6.1,5.770992366412214,5.9140913508260455
90,5.7,5.687090739008419,5.8906577693041
128,6.8,5.931223110018439,6.528666914222058
98,6.0,5.837221920781334,5.807338638373122
90,4.7,5.592896174863388,5.846660395108184
137,7.8,7.5024652876168885,7.047826086956522
87,5.8,5.700000000000001,5.903264094955491
100,7.5,6.320634920634921,6.396655518394649
85,6.4,6.050790808713817,6.320197782439316
90,6.0,5.7309417040358746,5.911023622047244
119,7.1,6.415891270256143,5.966666666666668
111,7.0,6.319440803844474,6.6402298850574715
114,6.3,5.794801641586868,6.097044996642042
88,6.5,5.7471014492753625,5.919101123595506
94,6.6,6.285424676686473,5.913419913419914
88,5.7,5.693196644920783,5.899601593625498
79,6.2,5.817151607963247,5.979086892488955
122,6.8,6.1753410283315855,6.186733238231099
113,5.4,5.65706940874036,5.889855072463768
106,6.7,6.048946840521565,6.471917808219178
85,5.6,5.681037277147488,5.874132804757186
109,5.6,5.689017341040462,5.892936802973978
137,6.1,5.711498586239397,5.959863945578231
99,6.6,5.777978339350181,6.092017416545718
87,7.2,5.913550600343053,5.906256206554121
90,7.6,6.214150255288111,5.971014492753624
101,7.7,6.1472049689440995,5.929961089494164
89,6.0,5.754500818330605,5.917738791423002
84,5.9,5.722222222222222,5.89197224975223
138,7.7,7.494969596462133,7.5814333371678355
95,6.9,5.9107172300082444,5.91640625
118,6.6,5.903821656050956,5.955813953488372
96,6.1,5.748814749780509,5.893829578844271
108,7.6,6.249609097370292,6.008239700374532
93,6.3,5.713145082765336,5.913953488372093
89,4.3,5.508981001727116,5.712180052956752
100,4.8,5.639853747714808,5.847600767754319
100,7.5,6.367212083071115,6.004902867715079
84,5.3,5.674833808167142,5.878048780487805
92,7.0,5.813452914798207,5.929227761485826
100,5.3,5.682043935052532,5.865891472868217
94,5.1,5.65046904315197,5.880487804878048
101,5.5,5.675482093663912,5.895693779904307
83,5.8,5.721189591078067,5.902566633761106
138,7.2,6.760761346998536,6.796899224806202
185,8.4,7.994153628984826,7.80627442912981
99,7.1,6.987613390061813,6.968312243806808
126,5.7,5.7,5.854022015241321
100,6.7,6.142217700915564,5.947014925373134
97,6.0,5.728724162508909,5.939357429718876
99,6.2,5.727734711455642,5.9847911741528765
177,7.1,5.8371124889282555,5.91640625
89,6.8,5.857412167952013,5.924513618677043
134,7.4,5.893379790940767,5.942717497556208
101,6.8,6.36930305403289,5.934883720930232
100,6.3,5.876271186440679,6.0566909975669105
65,4.9,5.498722044728435,5.7862646566164155
89,5.5,5.673613766730401,5.890135396518375
109,6.2,5.762171628721542,5.9187680461982675
87,5.9,5.7,5.903288201160542
121,8.1,8.002802527134294,8.025876296464531
167,6.8,6.556569133677567,6.787972243639167
111,5.9,5.681425891181989,5.933699633699634
95,6.9,5.778644382544104,5.893743793445879
83,5.4,5.705882352941176,5.838686131386861
98,5.7,5.531034482758621,5.783927822073017
70,3.2,5.1662251655629134,5.260649819494585
60,2.9,5.270562770562771,5.537662337662338
102,7.4,6.659459459459459,6.888612915552159
85,6.5,5.9169096209912535,5.9078770413064365
91,7.4,5.97262804366079,5.905911330049261
87,5.7,5.7,5.863934426229509
81,5.9,5.682648401826484,5.911971830985916
102,6.2,5.808029197080292,5.970432480141218
102,6.5,6.13996399639964,6.060479041916167
87,4.7,5.371791613722999,5.395593635250918
79,7.6,7.1057232049947965,6.772164948453608
100,6.5,5.8730407523510975,5.911822660098522
92,5.9,5.689206066012488,5.933333333333334
105,6.7,5.793909973521624,6.065905383360523
81,5.5,5.644299674267102,5.9607294317217985
91,5.1,5.667289719626168,5.872938894277401
