actors,weighted_average_vote,weighted_us_voters_rating,weighted_non_us_voters_rating,year,movies
Mandy Patinkin,6.875,6.630178950483019,6.707892585075583,2016.5,4
Diana Maria Riva,6.675,6.719910579582923,6.494917886253315,2014.25,4
Terry Chen,5.949999999999999,6.026106395065918,5.939293391495807,2015.5,4
Diana Hardcastle,5.9,5.951331807602492,5.830548921128318,2015.0,4
Ryan Lee,5.925,6.197893203430829,5.9075472538826705,2013.0,4
Busy Philipps,5.75,5.822794424522468,5.744998830393858,2014.25,4
Shaun Benson,6.300000000000001,6.235691663737812,6.131231953132765,2016.25,4
Carrie Keranen,7.275,6.527899723087803,6.943202871208193,2012.0,4
Stewart Scudamore,6.175,6.145579076330357,6.0583864661805675,2011.75,4
Morgan Spector,6.55,6.525672607909005,6.345109440986771,2016.0,4
Morgan Saylor,6.324999999999999,6.297569253904275,6.190202095718281,2015.0,4
Quinn Lord,5.925,5.881999797455247,5.795261623378674,2012.0,4
Gerald McRaney,5.975,6.033098144737866,5.975851137608206,2013.75,4
Dhritiman Chatterjee,7.15,6.810201490853363,7.001990016593895,2013.75,4
Ben Lloyd-Hughes,6.199999999999999,6.177055908894348,6.0887299521420015,2016.0,4
Luke Treadaway,7.074999999999999,6.942455602295997,6.944448856368739,2012.75,4
Isaach De Bankolé,6.475,6.429010040969776,6.376182582245634,2016.0,4
Shaun Sipos,5.3,5.579739334089018,5.2447321219393075,2012.25,4
Terry Notary,7.45,7.406529351700884,7.3536977856077135,2014.75,4
Yaya DaCosta,6.75,6.804909264010222,6.665267815143899,2012.5,4
Ryan Donowho,4.824999999999999,5.367566213821018,4.938829044904924,2012.0,4
Jenna Fischer,6.05,6.005010892942366,5.964952095015375,2014.5,4
Ryan Eggold,6.6499999999999995,6.224386554259356,6.432720831308528,2015.5,4
Ben Daniels,6.925,6.828752982943323,6.791440612611172,2016.0,4
Eduardo Noriega,6.5,6.212470983896742,6.335995873649816,2013.75,4
Gabrielle Downey,6.8500000000000005,6.634551011860586,6.727505098924766,2014.5,4
Jennifer Beals,6.225,6.208018171763278,6.085329087312061,2015.5,4
Isabella Rossellini,7.025,6.87577283700062,6.913517708196594,2014.25,4
Ben Hardy,7.15,7.04846536840545,7.025637062086771,2017.5,4
Ryan Guzman,6.0,5.863250288647084,5.896116406971877,2014.25,4
Brittany Allen,5.575,5.698299280489103,5.547275698917333,2017.0,4
Arbaaz Khan,4.975,5.577499377238521,5.193531049706788,2014.0,4
Jennifer Morrison,5.625,5.938695251489729,5.70388538994563,2015.5,4
Jennifer Saunders,6.200000000000001,6.2528957935505565,6.154738529650633,2016.5,4
Eugene Levy,6.425,6.4980027604554165,6.2846859857753135,2012.75,4
Motta Rajendran,6.725,6.438684499594292,6.11156876391736,2014.75,4
Aishwarya Rai Bachchan,6.125000000000001,6.001493900891729,6.022148537679901,2011.5,4
Terrence Jenkins,6.125,6.078271694420305,5.956700317399131,2012.0,4
Jeremy Sumpter,5.8999999999999995,6.097156397167296,5.819636949988292,2012.75,4
Simon Abkarian,6.7,6.470377803395353,6.46804287742359,2014.25,4
Eileen Davies,6.65,6.45618927811849,6.52625109581523,2013.5,4
Pierre Coffin,6.8999999999999995,6.823164589437265,6.865427096494356,2013.75,4
Jessica De Gouw,5.9,5.983455793499855,5.821605290974432,2016.25,4
Gabriel Basso,6.425,6.540964562689666,6.2938173047450885,2013.75,4
Ryûnosuke Kamiki,7.6000000000000005,6.915013956746302,7.293756579553917,2015.25,4
Gabourey Sidibe,6.5,6.4455765028619725,6.387732685672534,2012.75,4
Indira Varma,6.375,6.154187875327619,6.2602161318040865,2016.25,4
Jessica Lucas,5.625,5.65262368125132,5.5948331780704965,2013.0,4
Steven Waddington,6.55,6.495767766645619,6.5033594284741305,2012.5,4
India Eisley,5.45,5.821326080794872,5.458358086143676,2015.25,4
Lucy Fry,5.95,5.987110349742098,5.8609214590650875,2015.75,4
Jessica McNamee,6.275,6.174749639618976,6.232214530170086,2016.0,4
Nora Fatehi,6.425,6.1595050709726475,6.229751905681116,2018.5,4
Rebecca De Mornay,5.475,5.882967798971794,5.625293624155043,2012.0,4
Jessie Buckley,6.6000000000000005,6.286462568196363,6.39989936114972,2018.5,4
Derek Luke,6.05,6.171870839240599,5.934172414613213,2012.75,4
Eileen Atkins,6.5,6.475614242619452,6.453419134374457,2011.75,4
Inma Cuesta,7.0,6.543642201902982,6.850816309322687,2014.5,4
Carrie Coon,7.0,7.006008559470432,6.909603304621693,2016.75,4
Lauren Weedman,5.925000000000001,6.032644465040791,5.859810049633092,2016.5,4
Geraldine Somerville,6.45,6.387846659894912,6.385563390881751,2014.0,4
Eui-sung Kim,7.225,6.64457583847313,6.819242093101216,2015.75,4
Lindsay Burdge,6.050000000000001,6.228221667516139,6.041655114777496,2014.75,4
Toshiyuki Nishida,6.675,6.3124694820381295,6.409934154436193,2011.25,4
Noah Robbins,6.574999999999999,6.423905665985689,6.427582870607129,2018.0,4
Jerry O'Connell,5.9750000000000005,6.1966175514581865,5.839241129642361,2014.25,4
Monica Bellucci,6.6000000000000005,6.464269420519193,6.470163687782868,2011.75,4
Pierre Niney,6.775,6.318725928849602,6.54219716649664,2013.25,4
Jessica Barden,6.825,6.779133777164061,6.720645795379495,2012.75,4
Devin Ratray,6.1,6.193319521546822,6.0727211607349565,2013.25,4
Renée Zellweger,6.525,6.405128108235849,6.3154792087063,2017.0,4
Tracey Fairaway,5.6,5.891010117174338,5.706589276771401,2013.0,4
Robin Lord Taylor,6.475,6.521210610078297,6.321063010796305,2013.75,4
Maria Doyle Kennedy,6.800000000000001,6.772698075655977,6.691488743313635,2014.5,4
Kirk Thornton,6.75,6.276825568111523,6.5189500841327455,2014.0,4
Noel Gugliemi,5.949999999999999,6.10058943352747,5.866158860152039,2015.25,4
Tessa Albertson,5.6000000000000005,5.698476222705555,5.638080861897833,2016.0,4
Tony Cox,6.0,5.9955799067519004,5.895038777760221,2013.5,4
Tom Kenny,6.65,6.599504368340247,6.443847625856379,2014.25,4
Shawn Roberts,5.824999999999999,5.927223121920242,5.749336796763793,2012.0,4
Disha Patani,5.7749999999999995,5.957410766986669,5.828964125191573,2017.5,4
Tom Schilling,7.499999999999999,6.81651502406942,7.264433547660597,2014.75,4
Nana Patekar,5.75,5.908598833979378,5.711460783328276,2015.0,4
Aditya Pancholi,5.55,5.638597759311728,5.4533065596893735,2013.25,4
George Lopez,5.45,5.271478541154911,5.244785218403788,2012.75,4
Tom Skerritt,6.7,6.5152840670665615,6.590377827951677,2014.5,4
Rupert Friend,6.074999999999999,6.059229758185539,5.979697378954372,2014.25,4
Piper Perabo,6.324999999999999,6.424803243762895,6.209597158200204,2015.75,4
Beck Bennett,6.500000000000001,6.529915965070854,6.289336466429002,2017.25,4
Art Parkinson,6.574999999999999,6.612981331697374,6.430379590858658,2015.5,4
Iván González,5.525,5.71003501949345,5.519072051467489,2014.75,4
Art Hindle,5.574999999999999,6.627579525984644,5.275512666322045,2014.5,4
Nadine Velazquez,6.175000000000001,6.269763509058005,6.167878729586285,2014.25,4
Christopher Fulford,5.949999999999999,5.9336900380786375,5.913920786666596,2013.25,4
Nikitin Dheer,5.125,5.528689947355348,5.146672074564389,2013.0,4
Zooey Deschanel,5.975,6.033088627298673,5.928277003976429,2013.25,4
Arron Shiver,5.7250000000000005,5.752119826590678,5.681885585354195,2012.75,4
Jayma Mays,6.075,5.9476228943746765,5.958746117118881,2015.25,4
Niels Arestrup,6.725,6.524916249334856,6.638661351530072,2013.5,4
Aruldoss,8.100000000000001,6.758762736732957,7.201758816025236,2016.0,4
Ruby Rose,5.949999999999999,6.114598398819971,5.828989598955964,2017.0,4
Narendra Jha,6.9,6.361145074083472,6.490728542453189,2015.5,4
Prithviraj Sukumaran,7.45,6.283041616739151,6.68573858235081,2015.5,4
Gary Anthony Williams,6.25,6.239327548633119,6.13494084667011,2014.5,4
Ajay Ratnam,7.125,6.195485413204931,6.566387794459193,2013.0,4
Do-won Kwak,7.125,6.867946016430478,6.927686132025484,2012.75,4
Cas Anvar,6.475,6.606508744344505,6.458874965731303,2013.5,4
Jack Gore,6.0,5.999289621546057,5.944604949917632,2016.5,4
Tom McCarthy,6.050000000000001,5.944448877335326,6.010315649956419,2011.25,4
Jayasudha,6.925,6.124051220782659,6.225508418307308,2016.0,4
Tom McGrath,6.825,6.744882081327417,6.78350821862779,2011.75,4
Sherri Shepherd,6.074999999999999,6.02924524015922,5.839929917111137,2013.75,4
Jack Dylan Grazer,7.05,7.105125702858405,6.897125951376787,2018.25,4
Cary-Hiroyuki Tagawa,6.575,6.494921413523047,6.4382582991819595,2013.5,4
Sheridan Smith,6.375,6.30019821358007,6.275153082320883,2012.75,4
Siddharth Bhardwaj,7.5,6.635072541133758,7.179879897040513,2014.5,4
Eddie Hassell,6.4750000000000005,6.361249413527554,6.335865550633937,2013.25,4
Dimo Alexiev,5.075,5.305030837266999,5.088926378944716,2014.0,4
Christopher Heyerdahl,6.35,6.285387455575644,6.193639785613362,2015.75,4
Nikki M. James,6.425,6.165474017647783,6.305132844522593,2013.25,4
Young-chang Song,7.35,6.658014548999919,6.979083942615549,2012.5,4
Konkona Sen Sharma,6.875,6.311204164229502,6.625634836962729,2013.0,4
Piotr Glowacki,6.6,6.042372903422496,6.40920174120403,2013.0,4
Christopher Nicholas Smith,6.625,6.512940058668195,6.494356182650468,2013.0,4
Roger Bart,5.5249999999999995,5.998988225730159,5.469967880503781,2012.25,4
Mare Winningham,6.525,6.4294989047117035,6.447184517820672,2015.25,4
Shea Buckner,4.475,5.1595616712511365,4.5801497162191245,2018.25,4
Ismael Cruz Cordova,5.475,5.625407278085884,5.492747998892085,2016.25,4
Ben Barnes,5.950000000000001,5.894134335585439,5.821151566987233,2012.0,4
Arjan Bajwa,6.25,6.219211791794317,5.8870560982404605,2016.5,4
Kôji Yakusho,7.25,6.811785990537939,7.003068205461436,2015.0,4
Diego Klattenhoff,5.825,5.890202514896564,5.793935997656803,2014.75,4
Manel Dueso,7.4,6.9291682458104775,7.2512735020556995,2012.5,4
Nina Hoss,6.8500000000000005,6.674872517897711,6.692125840376583,2012.5,4
Diedrich Bader,4.3999999999999995,4.808141907826589,4.401907023296589,2013.5,4
Qi Shu,6.375,6.231061825810965,6.195594743226165,2012.5,4
Jena Malone,6.325,6.4067783214972565,6.2440054861944425,2014.0,4
Marcus Lyle Brown,5.775,5.769312309586332,5.6844332961819735,2013.0,4
Belçim Bilgin,7.1,6.130805438296579,6.8287609807524685,2013.5,4
Jed Brophy,7.324999999999999,7.2128737107147405,7.261127197225819,2012.25,4
Alan Ruck,6.05,6.017612174008349,6.021681822831045,2016.0,4
Edgar Arreola,6.425,6.5604180528516665,6.396641311419389,2015.75,4
Luenell,6.075,6.1418881631690265,6.030305096424709,2013.75,4
Chris Chalk,6.875,6.857637762087301,6.812817798493842,2014.5,4
N.T. Rama Rao Jr.,7.5,6.230063070624518,6.413427459658943,2016.25,4
Ivan Rodrigues,7.125,6.502425814707934,6.714052527979451,2017.25,4
Ivan Kaye,6.0,6.13564419820543,6.0360823713049765,2013.75,4
Russell Posner,6.35,6.103846173492648,6.197946504739837,2016.25,4
Thandie Newton,5.924999999999999,6.024543904205775,5.8756551980842096,2014.25,4
Abby Ryder Fortson,7.15,6.97069690923129,6.902878541456467,2017.5,4
Edi Gathegi,5.275,5.468109153540327,5.299461746924321,2015.25,4
Jeff Garlin,6.5,6.525622016335335,6.357196558514094,2012.0,4
Thambi Ramaiah,6.7749999999999995,6.127836081583409,6.282749808283805,2014.5,4
Purnendu Bhattacharya,6.325,6.184773864555814,6.419282285276263,2016.5,4
Lincoln Melcher,6.6499999999999995,6.572732238607167,6.464783203754601,2016.0,4
Jeff Pope,5.85,5.84548591515682,5.762575490555937,2015.0,4
Christopher Matthew Cook,6.0249999999999995,6.202872526060525,6.011311643640672,2014.25,4
Robert Loggia,5.475,6.52504643757909,5.148105812908937,2013.5,4
Ronald Pickup,6.949999999999999,6.84284535901193,6.897389018090874,2013.25,4
Hyo-joo Han,7.525,6.5083061992040605,6.997135084158941,2012.75,4
Ellen Barkin,5.800000000000001,5.805815771025838,5.72649387326681,2012.25,4
Riza Kocaoglu,7.125,6.107244350464114,6.847406369763105,2013.25,4
Kentucker Audley,6.1499999999999995,6.199031453598684,5.993881236574523,2013.25,4
Tamer Hassan,5.025,6.159010288171067,5.192429783976618,2013.0,4
David Alan Grier,5.75,6.02019315841941,5.76867243932477,2016.5,4
David Ajala,6.3500000000000005,6.23675609378631,6.2839678895678,2013.75,4
Sergey Puskepalis,6.75,6.247072033134402,6.561653222307852,2013.0,4
Sandrine Holt,6.199999999999999,6.15726115736852,6.110149122521442,2013.75,4
Kenta Miyake,7.175000000000001,6.49914519536491,6.7081229438204435,2015.25,4
Francis Magee,5.6,5.746138994186113,5.609513740080853,2012.75,4
Joshua Harto,6.75,6.631230808651457,6.709438196748561,2013.5,4
Sean Pertwee,5.725,5.868110677833477,5.659125642065726,2011.75,4
Skyler Gisondo,6.325,6.356358786005407,6.209947014499408,2016.5,4
Ellen Burstyn,7.2,7.073734250079952,7.090339475401745,2015.25,4
Daveed Diggs,7.45,7.348122656786069,7.2084019076223225,2018.5,4
Josh Peck,5.525,5.602105491229975,5.472986247889344,2013.0,4
Daniel Bacon,6.475,6.451296112004301,6.364145195207798,2016.0,4
Bjørn Sundquist,6.25,6.120190691135227,6.097600481991584,2013.0,4
Gulshan Devaiah,7.0,6.122049285500162,6.556941128452099,2014.25,4
Josh Holloway,5.95,5.995172070120465,5.890985481651349,2012.75,4
Josh Helman,7.5,7.499385731829035,7.417014538856381,2014.25,4
Cecily Strong,5.8500000000000005,5.889018263615434,5.715457783680996,2015.25,4
Josh Hamilton,6.775,6.7812642391101985,6.661282277592958,2014.75,4
Sandra Oh,6.05,6.086763598346003,5.969907817684477,2012.5,4
Larry Joe Campbell,5.949999999999999,5.961607279581543,5.900274360449172,2011.75,4
Richard Madden,6.425,6.524027824961532,6.32927958501549,2017.0,4
Fabianne Therese,6.15,6.176032999851453,5.978555228354872,2013.75,4
Pedro Casablanc,6.875,6.325019302635718,6.671900273305616,2017.5,4
Andrea Savage,6.324999999999999,6.264426256471566,6.195458048526888,2012.5,4
Francisco Reyes,7.125,6.373692612192724,6.878805413103326,2016.5,4
Raghuvir Yadav,7.375,6.579179966455693,7.072424264280912,2015.0,4
Skylar Astin,6.775,6.82943310482016,6.665130680960466,2013.0,4
Charlie Plummer,6.25,6.27067125954037,6.203435105759866,2017.25,4
Kate Dickie,6.725,6.686402785766376,6.628655389481883,2014.0,4
Sondra James,6.7749999999999995,6.697086137847702,6.616974427930871,2015.0,4
Vijay Deverakonda,8.125,6.908415961298028,7.16620961630691,2017.25,4
Patrick Fabian,5.8,5.863066435573723,5.666321936080574,2013.25,4
Melissa Rauch,5.9,5.904462512868689,5.834461156666538,2016.0,4
Vidyut Jammwal,6.95,6.176723612196577,6.322574297559175,2013.75,4
Goran Navojec,7.175,6.65660760950583,7.006790414418835,2012.75,4
Ralph Rodriguez,6.1000000000000005,6.0777774282196955,6.028067867486213,2014.25,4
Makrand Deshpande,5.2250000000000005,5.34201349966967,5.129852215126694,2014.0,4
Melissa Benoist,7.075,7.01896965143716,6.924528523175151,2015.75,4
Ranvir Shorey,7.1000000000000005,6.18234051267809,6.439686102204705,2017.75,4
Zazie Beetz,6.375,6.544654606033609,6.40086702283267,2018.25,4
Ana de la Reguera,6.275,6.229524230024881,6.1571796967540005,2014.0,4
Darren Shahlavi,5.575000000000001,5.967502205365234,5.597434524513269,2013.0,4
Ana Wagener,7.225,6.567539064128018,7.022953426674282,2017.75,4
Karl Graboshas,6.175,6.171983293064594,6.0464507684610425,2014.0,4
Lee Majdoub,6.0,6.1788710474756,5.922079920282683,2015.75,4
Mem Ferda,6.5,6.244613836577882,6.40253137514648,2012.0,4
Yû Aoi,7.275,6.509464949254797,6.985748445459177,2013.25,4
Zachary Booth,6.15,6.062554535855867,6.105241010779493,2011.75,4
Harry Groener,6.1000000000000005,6.128497432358243,5.962813501771227,2016.75,4
Ken Arnold,5.75,5.718771517042912,5.626194400977239,2012.5,4
Emma Holzer,6.0,6.070607626183745,5.907635972961822,2013.5,4
Daniel Booko,4.925,5.327640544581246,5.047532226221561,2014.25,4
Harry Lloyd,6.825,6.603924572656344,6.764766790499349,2014.0,4
Harry Shum Jr.,5.699999999999999,6.072894812765256,5.580863233721962,2016.75,4
Rahul Singh,6.699999999999999,6.171954471964189,6.444255678435628,2012.5,4
Riva Arora,7.05,6.394402512004008,6.625335510318537,2018.5,4
Patricia Tulasne,7.25,6.708565650751179,7.079831968933617,2013.25,4
Merritt Wever,6.55,6.516963535233612,6.508995826511006,2013.0,4
Daniel Betts,6.824999999999999,6.745626066825297,6.716186870687815,2016.5,4
Katarina Cas,6.4750000000000005,6.496853670664052,6.401861835409985,2016.0,4
Ellen Dubin,5.7,7.010340875736048,5.189125231767071,2014.25,4
Kelvin Harrison Jr.,6.6,6.524408842981781,6.3665237501057526,2018.25,4
Sean O'Bryan,6.0,6.05807984190475,5.906300994026848,2015.0,4
Kate Micucci,6.35,6.411638654233287,6.1666778297959395,2015.0,4
Griffin Gluck,6.2,6.132049942294601,5.982139633957202,2016.25,4
Katharina Schüttler,7.125,6.475403845448758,6.867498844492991,2014.0,4
Wayne Duvall,6.675,6.708214943978689,6.599235052084136,2015.5,4
Michael Gaston,6.875,6.755546595232273,6.705191884742726,2018.5,4
Ella Anderson,5.9,5.890127279740525,5.837795901716797,2015.5,4
Dana Carvey,5.75,5.660018304006568,5.7002399571508855,2015.25,4
Frank D'Angelo,5.7,7.010340875736048,5.189125231767071,2014.25,4
Carol Kane,6.5,6.47297464180531,6.2885610480508145,2013.0,4
David Field,6.525,6.359717155547353,6.387395873012405,2013.5,4
Zachary Baharov,5.999999999999999,6.18071231699389,5.979863274181318,2012.25,4
Alex Borstein,6.1,6.053147825663857,6.01850474943557,2012.75,4
Masaharu Fukuyama,7.2749999999999995,6.568126089803531,6.966260405147642,2015.5,4
Sophie Kennedy Clark,7.0,6.804572634366114,6.994245509959317,2013.25,4
Vennela Kishore,6.95,6.153794598748412,6.208689896795757,2016.75,4
Branko Djuric,6.425,6.0050111273035025,6.149430344523806,2012.0,4
Leslie Lyles,6.625,6.431120550588959,6.486426392000194,2014.0,4
Billy Howle,6.85,6.711969467057157,6.720504756119598,2017.25,4
Adam Butcher,6.1,6.058438548384039,5.937899037645901,2013.75,4
Sampath Raj,7.175,6.267391940547377,6.415337901315951,2016.5,4
Penelope Mitchell,5.574999999999999,5.660615093195147,5.545315165867368,2016.75,4
Michael Gross,6.2250000000000005,6.225240339885406,5.8931467541105444,2014.5,4
Frank Deal,6.05,6.090412080762449,5.995560177568228,2015.0,4
Grigoriy Dobrygin,6.6,6.3635380839179625,6.489256955042423,2013.5,4
Conleth Hill,6.325,6.119941055229642,6.188116853133421,2015.5,4
David Gyasi,7.35,7.307796161434,7.2869908713143055,2015.75,4
Helen Hunt,6.6,6.591289051887708,6.472491344056814,2015.5,4
Helen McCrory,6.95,6.950648290042242,6.890171060599171,2013.5,4
Billy Crystal,6.3,6.214109398519247,6.290675347790875,2012.75,4
Billy Connolly,6.425000000000001,6.27985770047537,6.331084969417606,2012.0,4
Erdal Besikçioglu,7.1,6.012509358134425,6.714611641068185,2011.25,4
David Hasselhoff,5.275,5.460739100848634,5.242938405564672,2013.5,4
Sean Hayes,5.0,5.209427829409975,5.041664300104623,2013.0,4
Alexander Arnold,6.7250000000000005,6.616859302194644,6.545145550389051,2017.5,4
Yuri Kolokolnikov,6.525,6.386588171840763,6.383259772276708,2017.75,4
Wass Stevens,6.075,6.105786685174016,6.084348034769619,2016.5,4
Ramesh Thilak,8.0,6.471035711014559,7.188484924206964,2016.0,4
Kerry Bishé,5.9750000000000005,6.275278696659605,5.972928168528374,2013.5,4
Andrew Airlie,5.375,5.455502066022306,5.338653766018478,2013.5,4
Veronica Ngo,6.3999999999999995,6.4623705749196105,6.245547710849932,2018.25,4
Michael Brostrup,7.175000000000001,6.443017231145682,7.013700914315436,2015.25,4
David Butler,5.924999999999999,5.814452672892435,5.825017942090221,2016.5,4
Rafi Gavron,6.15,6.235616750381061,6.082206716970473,2014.5,4
Joseph Sikora,6.824999999999999,6.729830340376772,6.728374030269833,2013.25,4
Peter McRobbie,6.6,6.556683522356174,6.4977176602669715,2012.75,4
Frank Brennan,5.949999999999999,6.110546984284301,5.780329420628094,2012.5,4
